FID,OBJECTID,STREET_NAM,ROADINVENT,FUNCTIONAL,JURISDICTI,Network,InstallDat,ExisFacil,Rec1,Rec2,Road,Divided,CurbtoCurb,KeyBus,LengthMi,BikeInvent,RoadSegmen,Spine,TravelLane,OneWay,WorkplanDa,Agent,Designer,EngStatus,ProjectedI,FiveYearPl,Shape_Leng
1101,1724,Cambridge Street,5237000,3,2,1,2010,BL, , ,1,1,0,1,0.022071,0,5237000,0,1,FT,0,Boston Bikes,TDG,0,0,0,35.520271
1102,1535,Brookline Avenue,6298300,2,2,1,2013,BFBL, , ,1,0,60,1,0.041594,0,6298300,0,4,B,0,MASCO,TDG,0,0,0,66.938748
1103,1030,Washington Street,4828900,3,2,1,2009,BL, , ,1,0,0,0,0.044112,0,4828900,0,2,B,0,Boston Bikes,TDG,0,0,0,70.990816
1104,1725,Market Street,5442800,5,2,1,2013,CL, , ,1,0,46,0,0.032853,0,5442800,0,2,B,0,Developer,TDG,25,2013,1.1,52.871952
1105,1536,Commonwealth Avenue,5176600,3,2,1,2008,BL,CT1-1, ,1,1,0,1,0.026326,0,5176600,1,2,FT,0,BTD,Copley,0,0,0,42.367543
1106,1537,Beacon Street,5612700,3,2,1,2010,SLM,BL, ,1,1,0,0,0.052203,0,5612700,0,3,FT,0,Boston Bikes,TDG,0,0,0,84.012065
1107,1031,Washington Street,4814600,3,2,1,2009,BL, , ,1,0,0,0,0.027798,0,4814600,0,2,B,0,Boston Bikes,TDG,0,0,0,44.737287
1108,1726,Market Street,4456900,5,2,1,2013,SLM,BFBL, ,1,0,46,0,0.032781,0,4456900,0,4,B,0,Developer,TDG,25,2013,1.1,52.756508
1109,1815,Commonwealth Avenue,6270101,3,1,1,2010,BL,CT1-1, ,1,1,0,0,0.009954,0,6270101,1,2,FT,0,Boston Bikes,TDG,0,0,0,16.019824
1110,1032,Washington Street,4810700,3,2,1,2009,BL, , ,1,0,0,0,0.028452,0,4810700,0,2,B,0,Boston Bikes,TDG,0,0,0,45.788571
1111,1538,River Street,5858201,5,2,1,2013,SLM,BL, ,1,0,50,1,0.039731,0,5858201,0,2,B,0,PWD Highway,TDG,0,0,0,63.941563
1112,1033,Washington Street,4808300,3,2,1,2009,BL, , ,1,0,0,0,0.055839,0,4808300,0,2,B,0,Boston Bikes,TDG,0,0,0,89.86508
1113,1816,Commonwealth Avenue,5145800,3,2,1,2010,BL, , ,1,1,0,0,0.049192,0,5145800,0,2,FT,0,Boston Bikes,TDG,0,0,0,79.167624
1114,1727,Market Street,6279600,5,2,1,2013,BL, , ,1,1,46,0,0.022834,0,6279600,0,2,FT,0,Developer,TDG,25,2013,1.1,36.747522
1115,1034,Centre Street,5315300,5,2,1,2010,SLM,BL, ,1,0,0,0,0.062611,0,5315300,0,2,B,0,Boston Bikes,TDG,0,0,0,100.763254
1116,1539,River Street,5048800,5,2,1,2013,SLM,BL, ,1,0,50,1,0.0346,0,5048800,0,2,B,0,PWD Highway,TDG,0,0,0,55.683735
1117,1817,Beacon Street,4495900,3,2,1,2010,BL,CT1-2, ,1,0,0,0,0.117019,0,4495900,1,2,FT,0,Boston Bikes,TDG,0,0,0,188.324192
1118,1540,Beacon Street,6235200,3,2,1,2010,SLM,BL, ,1,1,0,0,0.037217,0,6235200,0,2,FT,0,Boston Bikes,TDG,0,0,0,59.895387
1119,1728,Centre Street,4859100,5,2,1,2010,BL, , ,1,0,0,0,0.022759,0,4859100,0,2,B,0,Boston Bikes,TDG,0,0,0,36.627513
1120,1818,Washington Street,6245400,3,2,1,2008,SLM, , ,1,1,0,1,0.005251,0,6245400,0,2,FT,0,Boston Bikes,TDG,0,0,0,8.451343
1121,1541,Beacon Street,6283200,3,2,1,2010,BL, , ,1,1,0,0,0.247253,0,6283200,0,2,FT,0,Boston Bikes,TDG,0,0,0,397.916375
1122,1035,Perkins Street,4646000,5,2,1,2010,SLM, , ,1,0,0,0,0.09326,0,4646000,0,2,B,0,Boston Bikes,TDG,0,0,0,150.087218
1123,1729,Commonwealth Avenue Frontage Road Wb,5264000,0,2,1,2013,SLM,CT2-1,BL,1,0,0,0,0.196738,0,5264000,0,2,B,0,Boston Bikes,TDG,0,0,0,316.619168
1124,1036,River Street,5737600,5,2,1,2012,SLM, , ,1,0,0,1,0.046925,0,5737600,0,2,B,0,Boston Bikes,TDG,0,0,0,75.519095
1125,1819,Washington Street,5271900,3,2,1,2008,SLM, , ,1,1,0,1,0.005715,0,5271900,0,2,FT,0,Boston Bikes,TDG,0,0,0,9.198208
1126,1542,Blue Hill Avenue,6233500,2,2,1,2010,SLM,CT1-2, ,1,1,0,1,0.085482,0,6233500,1,2,FT,0,Boston Bikes,TDG,0,0,0,137.570191
1127,1037,South Street,5832500,3,2,1,2009,BL, , ,1,0,0,0,0.051515,0,5832500,1,1,FT,0,Boston Bikes,TDG,0,0,0,82.906308
1128,1730,Commonwealth Avenue Frontage Road Eb,5110200,0,2,1,2013,SLM,CT1-2,BL,1,0,0,0,0.075151,0,5110200,1,1,FT,0,Boston Bikes,TDG,0,0,1.1,120.944003
1129,1543,Blue Hill Avenue,5298201,2,2,1,2010,BL,CTReplace, ,1,1,0,1,0.043016,0,5298201,1,2,FT,0,Boston Bikes,TDG,0,0,0,69.227493
1130,1820,Columbus Avenue,5669000,3,2,1,2009,BL,CT1-2, ,1,0,0,0,0.028813,0,5669000,1,3,B,0,BTD,VHB,0,0,0,46.369376
1131,1038,Washington Street,4876900,3,2,1,2009,BL, , ,1,0,0,0,0.044033,0,4876900,0,2,B,0,Boston Bikes,TDG,0,0,0,70.864989
1132,1731,Cambridge Street,5193600,3,2,1,2010,BL, , ,1,0,0,1,0.010955,0,5193600,0,2,B,0,Boston Bikes,TDG,0,0,0,17.629824
1133,1544,Blue Hill Avenue,4988200,2,2,1,2010,BL,CTReplace, ,1,1,0,1,0.061015,0,4988200,1,3,FT,0,Boston Bikes,TDG,0,0,0,98.194095
1134,1039,Cummins Highway,4915800,3,2,1,2012,BL, , ,1,0,0,0,0.068674,0,4915800,1,2,B,0,PWD Highway,TDG,0,0,0,110.519551
1135,1821,Commonwealth Avenue,6220200,3,2,1,2010,BL,BFBL, ,1,1,0,0,0.03929,0,6220200,0,2,FT,0,Boston Bikes,TDG,0,0,0,63.231107
1136,1732,Harvard Avenue,5262600,3,2,1,2010,BL,CT2-1, ,1,0,0,1,0.012131,0,5262600,1,2,B,0,Boston Bikes,TDG,0,0,0,19.522788
1137,1545,Walnut Avenue,4728400,6,2,1,2011,SLM, , ,1,0,0,0,0.027884,0,4728400,0,2,B,0,Boston Bikes,TDG,0,0,0,44.8756
1138,1822,Hereford Street,5269800,5,2,1,2013,BL, , ,1,0,0,0,0.031588,0,5269800,0,2,FT,0,Boston Bikes,TDG,25,2013,0,50.835986
1139,1040,Washington Street,4855600,3,2,1,2009,BL, , ,1,0,0,0,0.042568,0,4855600,0,2,B,0,Boston Bikes,TDG,0,0,0,68.507251
1140,1546,Walnut Avenue,4725800,6,2,1,2011,SLM, , ,1,0,0,0,0.043485,0,4725800,0,2,B,0,Boston Bikes,TDG,0,0,0,69.983107
1141,1733,Harvard Avenue,4477800,3,2,1,2010,CL,CT2-1, ,1,0,0,0,0.026858,0,4477800,1,2,B,0,Boston Bikes,TDG,0,0,0,43.223092
1142,1823,Commonwealth Avenue,6208800,3,2,1,2010,BL,BFBL, ,1,1,0,0,0.116886,0,6208800,0,2,FT,0,Boston Bikes,TDG,0,0,0,188.110502
1143,1041,Centre Street,5213300,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.015152,0,5213300,1,2,FT,0,Boston Bikes,TDG,0,0,0,24.384027
1144,1734,Cambridge Street,5193700,3,2,1,2010,BL, , ,1,0,0,1,0.036817,0,5193700,0,3,B,0,Boston Bikes,TDG,0,0,0,59.251431
1145,1547,Commonwealth Avenue,5446200,3,2,1,2010,SLM, , ,1,1,0,0,0.10733,0,5446200,0,2,FT,0,Boston Bikes,TDG,0,0,0,172.730479
1146,1824,Cambridge Street,45701300,3,2,1,2011,BL,CT2-1, ,1,0,54,0,0.003762,0,45701300,0,2,B,2014.1,Boston Bikes,TDG,100,0,0,6.053998
1147,1042,Centre Street,5116000,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.043557,0,5116000,1,2,FT,0,Boston Bikes,TDG,0,0,0,70.098647
1148,1548,Commonwealth Avenue,5230900,3,2,1,2010,BFBL, , ,1,1,0,0,0.199011,0,5230900,0,1,FT,0,Boston Bikes,TDG,0,0,0,320.277709
1149,1735,Knight Street,5464300,0,2,1,0,SUP, , ,1,0,26,0,0.039862,0,5464300,1,2,B,0, , ,0,0,0,64.152334
1150,1825,Blue Hill Avenue,5139000,3,2,1,2012,SLM,CTReplace, ,1,1,0,1,0.041253,0,5139000,1,3,FT,0,Boston Bikes,TDG,0,0,0,66.390209
1151,1043,North Harvard Street,5221800,5,2,1,2012,BL, , ,1,0,44,1,0.036924,0,5221800,0,2,B,0,Boston Bikes,TDG,0,0,0,59.424172
1152,1549,Commonwealth Avenue,5451000,3,2,1,2010,BL, , ,1,1,0,0,0.093776,0,5451000,0,1,FT,0,Boston Bikes,TDG,0,0,0,150.918656
1153,1736,Knight Street,5914200,0,2,1,0,SUP, , ,1,0,0,0,0.082902,0,5914200,0,0, ,0, , ,0,0,0,133.418091
1154,1044,Cummins Highway,5540300,3,2,1,2012,BL, , ,1,0,0,0,0.03536,0,5540300,1,2,B,0,PWD Highway,TDG,0,0,0,56.906305
1155,1826,Blue Hill Avenue,4762400,3,2,1,2010,BL,CTReplace, ,1,1,0,1,0.123447,0,4762400,1,3,FT,0,Boston Bikes,TDG,0,0,0,198.668296
1156,1550,Forsyth Way,6255900,5,2,1,2011,BL, , ,1,1,0,0,0.034076,0,6255900,0,1,FT,0,Unknown,Unknown,0,0,0,54.840656
1157,1737,River Street,5078200,5,2,1,2012,CL, , ,1,0,0,1,0.058071,0,5078200,0,2,B,0,Boston Bikes,TDG,0,0,0,93.457015
1158,1045,Centre Street,4740200,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.045495,0,4740200,1,2,FT,0,Boston Bikes,TDG,0,0,0,73.216538
1159,1551,Huntington Avenue,6261700,3,2,1,2012,SLM,PSL, ,1,1,0,1,0.133264,0,6261700,0,2,FT,0,Boston Bikes,TDG,0,0,0,214.468227
1160,1827,Old Road,5384100,0,2,1,2009,BL, , ,1,0,0,0,0.014085,0,5384100,0,1,FT,0,Unknown,Unknown,0,0,0,22.667219
1161,1046,Centre Street,6286400,5,2,1,2011,BL,SUP, ,1,1,0,0,0.036682,0,6286400,0,2,FT,0,Boston Bikes,TDG,0,0,0,59.034537
1162,1738,Belgrade Avenue,4894400,3,2,1,2009,BL, , ,1,0,0,0,0.111308,0,4894400,1,2,B,0,Boston Bikes,TDG,0,0,0,179.133516
1163,1828,Columbia Road,6255100,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.017112,0,6255100,1,4,FT,0,Boston Bikes,TDG,0,0,0,27.538396
1164,1552,Hemenway Street,5589700,5,2,1,2011,BL, , ,1,1,0,0,0.037248,0,5589700,0,1,FT,0,Unknown,Unknown,0,0,0,59.944947
1165,1047,Perkins Street,5150500,5,3,1,2008,BL,CT1-1, ,1,1,0,0,0.016475,0,5150500,1,1,FT,0,Unknown,Unknown,0,0,0,26.513675
1166,1739,Centre Street,4820100,5,2,1,2010,BL, , ,1,0,0,0,0.044952,0,4820100,0,2,B,0,Boston Bikes,TDG,0,0,0,72.343662
1167,1553,Talbot Avenue,4840600,5,2,1,2010,SLM,BL, ,1,0,0,1,0.028367,0,4840600,0,2,B,0,Boston Bikes,TDG,0,0,0,45.651837
1168,1829,Columbia Road,5402200,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.037192,0,5402200,1,2,FT,0,Boston Bikes,TDG,0,0,0,59.855585
1169,1048,Chestnut Street,4646900,5,3,1,2007,BL, , ,1,1,0,0,0.025439,0,4646900,0,2,B,0,Unknown,Unknown,0,0,0,40.940209
1170,1049,Commonwealth Avenue,5119200,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.053537,0,5119200,1,2,FT,0,MassDOT,TDG,0,0,0,86.159234
1171,1740,Centre Street,5822101,5,2,1,2010,BL, , ,1,1,0,0,0.014675,0,5822101,0,1,FT,0,Boston Bikes,TDG,0,0,0,23.617602
1172,1830,Columbia Road,6246500,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.042041,0,6246500,1,2,FT,0,Boston Bikes,TDG,0,0,0,67.658944
1173,1554,Talbot Avenue,4843000,5,2,1,2010,SLM,BL, ,1,0,0,1,0.04609,0,4843000,0,2,B,0,Boston Bikes,TDG,0,0,0,74.175081
1174,1050,Commonwealth Avenue,5118800,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.053857,0,5118800,1,2,FT,0,MassDOT,TDG,0,0,0,86.674074
1175,1741,Centre Street,5212900,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.035111,0,5212900,1,2,FT,0,Boston Bikes,TDG,0,0,0,56.505884
1176,1831,Columbia Road,5776500,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.050835,0,5776500,1,3,FT,0,Boston Bikes,TDG,0,0,0,81.811597
1177,1555,Talbot Avenue,4847400,5,2,1,2010,SLM,BL, ,1,0,0,1,0.072151,0,4847400,0,2,B,0,Boston Bikes,TDG,0,0,0,116.116516
1178,1051,Western Avenue,5638400,5,2,1,2010,CTBL, , ,1,0,0,0,0.073801,0,5638400,1,2,B,0,Harvard University,Jacobs,0,0,0,118.772231
1179,1742,Washington Street,4812200,3,2,1,2009,BL, , ,1,0,0,0,0.010656,0,4812200,0,2,B,0,Boston Bikes,TDG,0,0,0,17.149878
1180,1556,Blue Hill Avenue,4788500,3,2,1,2012,SLM,CTReplace, ,1,1,0,1,0.03885,0,4788500,1,3,FT,0,Boston Bikes,TDG,0,0,0,62.522809
1181,1832,Columbia Road,6246600,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.122537,0,6246600,1,3,FT,0,Boston Bikes,TDG,0,0,0,197.204672
1182,1052,Western Avenue,5638300,5,2,1,2010,CTBL, , ,1,0,0,0,0.0829,0,5638300,1,2,B,0,Harvard University,Jacobs,0,0,0,133.415557
1183,1743,Washington Street,5116900,3,2,1,2009,BL, , ,1,0,0,0,0.028044,0,5116900,0,2,B,0,Boston Bikes,TDG,0,0,0,45.132208
1184,1053,American Legion Highway,5172600,5,2,1,2008,SLM,CT1-1,BL,1,1,0,0,0.137415,0,5172600,0,2,FT,0,BPWD,AECOM,0,0,0,221.148202
1185,1833,Blue Hill Avenue,5223400,5,2,1,2012,SLM,CTReplace,BL,1,1,0,1,0.043031,0,5223400,1,3,FT,0,Boston Bikes,TDG,0,0,0,69.25163
1186,1744,Washington Street,4909300,3,2,1,2009,SLM,BL, ,1,0,0,0,0.055714,0,4909300,0,2,B,0,PWD Highway,TDG,0,0,0,89.663389
1187,1557,Blue Hill Avenue,5138800,3,2,1,2012,SLM,CTReplace, ,1,1,0,1,0.065194,0,5138800,1,3,FT,0,Boston Bikes,TDG,0,0,0,104.919398
1188,1558,Blue Hill Avenue,5138900,3,2,1,2012,SLM,CTReplace, ,1,1,0,1,0.061878,0,5138900,1,3,FT,0,Boston Bikes,TDG,0,0,0,99.582477
1189,1745,Washington Street,4901500,3,2,1,2009,BL, , ,1,0,0,0,0.068579,0,4901500,0,3,FT,0,Boston Bikes,TDG,0,0,0,110.367118
1190,1834,Warren Street,4695700,5,2,1,2010,SLM,CT1-2,BL,1,0,0,1,0.038646,0,4695700,1,2,B,0,Boston Bikes,TDG,0,0,1.2,62.195575
1191,1559,Jewish War Veterans Drive,4766000,5,2,1,2009,BL, , ,1,1,0,1,0.073264,0,4766000,0,2,FT,0,Boston Bikes,TDG,0,0,0,117.907114
1192,1835,Warren Street,6263600,5,2,1,2011,SLM,CT1-2, ,1,1,0,1,0.019538,0,6263600,1,3,B,0,Boston Bikes,TDG,0,0,0,31.444155
1193,1054,South Street,4765400,5,2,1,2010,SLM,BL, ,1,0,0,1,0.04234,0,4765400,0,2,B,0,Boston Bikes,TDG,0,0,0,68.139728
1194,1560,Walnut Avenue,4670300,6,2,1,2011,SLM, , ,1,0,0,0,0.048151,0,4670300,0,2,B,0,Boston Bikes,TDG,0,0,0,77.492321
1195,1746,Washington Street,4893000,3,2,1,2009,BL, , ,1,0,0,0,0.059304,0,4893000,1,1,FT,0,Boston Bikes,TDG,0,0,0,95.440951
1196,1836,Warren Street,5601800,5,2,1,2011,SLM,CTReplace, ,1,1,0,1,0.089783,0,5601800,1,2,FT,0,Boston Bikes,TDG,0,0,0,144.491303
1197,1055,South Street,5167200,5,2,1,2010,SLM,BL, ,1,0,0,1,0.027781,0,5167200,0,2,B,0,Boston Bikes,TDG,0,0,0,44.709431
1198,1561,Walnut Avenue,5604400,6,2,1,2011,SLM, , ,1,0,0,0,0.011501,0,5604400,0,2,B,0,Boston Bikes,TDG,0,0,0,18.50918
1199,1747,Washington Street,4866900,3,2,1,2009,BL, , ,1,0,0,0,0.011987,0,4866900,0,2,B,0,Boston Bikes,TDG,0,0,0,19.291602
1200,1837,Warren Street,6286500,5,2,1,2011,BL,CT1-2, ,1,1,0,1,0.016925,0,6286500,1,2,FT,0,Boston Bikes,TDG,0,0,0,27.237454
1201,1562,Ruggles Street,4573900,5,2,1,2010,BL,SUP, ,1,0,0,1,0.024339,0,4573900,1,3,B,0,Boston Bikes,TDG,0,0,1.1,39.169155
1202,1056,South Street,5166900,5,2,1,2010,SLM,BL, ,1,0,0,1,0.040706,0,5166900,0,2,B,0,Boston Bikes,TDG,0,0,0,65.509606
1203,1748,Centre Street,6211800,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.175108,0,6211800,1,2,FT,0,Boston Bikes,TDG,0,0,0,281.809307
1204,1838,Washington Street,4609500,3,2,1,2011,SLM, , ,1,0,0,1,0.0341,0,4609500,0,2,FT,0,PWD Engineering,TDG,0,0,0,54.878301
1205,1839,Harrison Avenue,5601000,5,2,1,2011,CL, , ,1,0,40,0,0.045674,0,5601000,0,2,B,0,Boston Bikes,TDG,0,0,0,73.506129
1206,1749,Centre Street,6221700,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.113527,0,6221700,1,2,FT,0,Boston Bikes,TDG,0,0,0,182.703659
1207,1057,South Street,5736100,5,2,1,2010,SLM,BL, ,1,0,0,1,0.044118,0,5736100,0,2,B,0,Boston Bikes,TDG,0,0,0,71.00157
1208,1563,Ruggles Street,5470100,5,2,1,2010,BL,SUP, ,1,0,0,1,0.03009,0,5470100,1,3,B,0,Boston Bikes,TDG,0,0,1.1,48.425476
1209,1840,Washington Street,5394100,3,2,1,2011,SLM, , ,1,0,0,1,0.021471,0,5394100,0,2,B,0,Boston Bikes,TDG,0,0,0,34.554056
1210,1058,Centre Street,4728300,5,2,1,2010,BL, , ,1,0,0,1,0.024197,0,4728300,0,2,B,0,Boston Bikes,TDG,0,0,0,38.941388
1211,1564,Commonwealth Avenue,6270100,3,2,1,2010,BL, , ,1,1,0,0,0.004618,0,6270100,0,2,FT,0,Boston Bikes,TDG,0,0,0,7.431967
1212,1750,Harvard Avenue,5871600,3,2,1,2010,BL,CT2-1, ,1,0,0,1,0.02525,0,5871600,1,2,B,0,Boston Bikes,TDG,0,0,0,40.635372
1213,1565,Commonwealth Avenue,6228300,3,2,1,2010,BL, , ,1,1,0,0,0.047055,0,6228300,0,2,FT,0,Boston Bikes,TDG,0,0,0,75.728092
1214,1751,North Harvard Street,4451700,5,2,1,2012,CL, , ,1,0,44,1,0.036917,0,4451700,0,2,B,0,Boston Bikes,TDG,0,0,0,59.412007
1215,1841,Massachusetts Avenue,5843800,3,2,1,2012,SLM,BL, ,1,0,0,1,0.013033,0,5843800,0,4,B,0,Boston Bikes,TDG,0,0,0,20.97469
1216,1059,Centre Street,4704600,5,2,1,2010,BL, , ,1,0,0,1,0.014799,0,4704600,0,2,B,0,Boston Bikes,TDG,0,0,0,23.81651
1217,1060,Perkins Street,5849600,5,2,1,2010,SLM, , ,1,0,0,0,0.011071,0,5849600,0,2,B,0,Boston Bikes,TDG,0,0,0,17.817849
1218,1752,North Harvard Street,5753500,5,2,1,2012,BL, , ,1,0,44,1,0.070519,0,5753500,0,2,B,0,Boston Bikes,TDG,0,0,0,113.49035
1219,1842,Belvidere Street,4517700,5,2,1,2013,BL, , ,1,0,0,1,0.012107,0,4517700,0,3,B,0,Boston Bikes,TDG,25,2013,0,19.484472
1220,1566,Hereford Street,5270000,5,2,1,2013,SLM, , ,1,0,0,0,0.028819,0,5270000,0,2,FT,0,Boston Bikes,TDG,25,2013,0,46.379112
1221,1567,Hereford Street,5269900,5,2,1,2013,BL, , ,1,0,0,0,0.027569,0,5269900,0,2,FT,0,Boston Bikes,TDG,25,2013,0,44.368713
1222,1843,Belvidere Street,5661800,5,2,1,2013,BL, , ,1,0,0,1,0.031914,0,5661800,0,3,B,0,Boston Bikes,TDG,25,2013,0,51.360047
1223,1061,Perkins Street,4648100,5,2,1,2010,SLM, , ,1,0,0,0,0.01419,0,4648100,0,2,B,0,Boston Bikes,TDG,0,0,0,22.83689
1224,1568,Commonwealth Avenue,4500800,3,2,1,2010,BL,BFBL, ,1,1,0,0,0.082679,0,4500800,0,2,FT,0,Boston Bikes,TDG,0,0,0,133.059743
1225,1753,North Harvard Street,5738800,5,2,1,2009,BL, , ,1,0,0,1,0.034273,0,5738800,0,2,B,0,Harvard,Jacobs,0,0,0,55.157757
1226,1062,Perkins Street,4646800,5,2,1,2010,SLM, , ,1,0,0,0,0.037849,0,4646800,0,2,B,0,Boston Bikes,TDG,0,0,0,60.911863
1227,1063,South Huntington Avenue,4649700,5,2,1,2010,BL,CT1-2, ,1,0,0,1,0.043198,0,4649700,0,2,B,0,Boston Bikes,TDG,0,0,0,69.521303
1228,1844,Dartmouth Street,5238500,5,2,1,2011,BL,CT1-2, ,1,0,0,0,0.059347,0,5238500,0,3,FT,0,Boston Bikes,TDG,0,0,0,95.509248
1229,1754,Cummins Highway,5540200,3,2,1,2012,BL, , ,1,0,0,0,0.075133,0,5540200,1,2,B,0,PWD Highway,TDG,0,0,0,120.91431
1230,1064,Huntington Avenue,6276200,3,2,1,2010,SLM, , ,1,1,0,1,0.009992,0,6276200,0,3,FT,0,Boston Bikes,TDG,0,0,0,16.080267
1231,1845,Dorchester Avenue,4700800,3,2,1,2011,BL, , ,1,0,0,0,0.032832,0,4700800,0,2,B,0,MassDOT,HSH,0,0,0,52.837865
1232,1755,Centre Street,5199200,5,2,1,2011,SLM,BL, ,1,0,0,0,0.021387,0,5199200,0,2,B,0,Boston Bikes,TDG,0,0,0,34.419783
1233,1065,Morton Street,6211700,2,1,1,2013,BFBL,CT1-2, ,1,1,33,0,0.084913,0,6211700,1,2,FT,0,MassDOT,TDG,0,0,1.1,136.653865
1234,1846,Talbot Avenue,5817600,5,2,1,2010,SLM,BL, ,1,0,0,1,0.084177,0,5817600,0,2,B,0,Boston Bikes,TDG,0,0,0,135.470198
1235,1756,Perkins Street,6228900,5,3,1,2008,BL,CT1-1, ,1,1,0,0,0.007666,0,6228900,1,1,FT,0,Unknown,Unknown,0,0,0,12.337814
1236,1757,Washington Street,5705500,3,2,1,2009,BL, , ,1,0,0,0,0.129325,0,5705500,0,3,B,0,Boston Bikes,TDG,0,0,0,208.128899
1237,1066,Centre Street,5827500,5,2,1,2010,SLM,BL, ,1,1,0,0,0.027473,0,5827500,0,1,FT,0,Boston Bikes,TDG,0,0,0,44.213979
1238,1847,Talbot Avenue,5759600,5,2,1,2010,SLM,BL, ,1,0,0,1,0.03547,0,5759600,0,2,B,0,Boston Bikes,TDG,0,0,0,57.083939
1239,1758,Centre Street,6211200,5,2,1,2011,SLM,BL, ,1,1,0,0,0.041896,0,6211200,0,1,FT,0,Boston Bikes,TDG,0,0,0,67.425847
1240,1848,Columbia Road,5217800,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.111625,0,5217800,1,3,FT,0,Boston Bikes,TDG,0,0,0,179.642696
1241,1101,Jewish War Veterans Drive,5344600,5,2,1,2009,BL, , ,1,1,0,0,0.023224,0,5344600,0,2,FT,0,Boston Bikes,TDG,0,0,0,37.375917
1242,1067,Centre Street,4638800,5,2,1,2010,SLM,BL, ,1,0,0,0,0.037761,0,4638800,0,2,B,0,Boston Bikes,TDG,0,0,0,60.770691
1243,1759,Centre Street,4717000,5,2,1,2010,SLM,BL, ,1,0,0,1,0.048685,0,4717000,0,2,B,0,Boston Bikes,TDG,0,0,0,78.351287
1244,1849,Columbia Road,6239300,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.044557,0,6239300,1,2,FT,0,Boston Bikes,TDG,0,0,0,71.707355
1245,1068,Brookline Avenue,5675000,2,2,1,2013,CL, , ,1,0,60,0,0.024685,0,5675000,0,5,B,0,MASCO,TDG,0,0,0,39.726992
1246,1760,Chestnut Street,6292200,5,3,1,2007,BL, , ,1,1,0,0,0.033397,0,6292200,0,1,FT,0,Unknown,Unknown,0,0,0,53.747764
1247,1761,Western Avenue,5151900,5,2,1,2010,CTBL, , ,1,0,0,0,0.028084,0,5151900,1,2,B,0,Harvard University,Jacobs,0,0,0,45.196371
1248,1102,Jewish War Veterans Drive,4767500,5,2,1,2009,BL, , ,1,1,0,1,0.031613,0,4767500,0,2,FT,0,Boston Bikes,TDG,0,0,0,50.875721
1249,1850,Washington Street,4571500,3,2,1,2011,BSBL, , ,1,0,0,1,0.044752,0,4571500,0,3,B,0,Unknown,Unknown,0,0,0,72.021193
1250,1762,American Legion Highway,6232300,5,2,1,2008,SLM,CT1-1,BL,1,1,0,0,0.048139,0,6232300,0,2,FT,0,BPWD,AECOM,0,0,0,77.471979
1251,1851,Washington Street,5132800,3,2,1,2011,BSBL, , ,1,0,0,1,0.050395,0,5132800,0,3,B,0,Unknown,Unknown,0,0,0,81.102885
1252,1763,Centre Street,5134800,5,2,1,2010,BL, , ,1,0,0,1,0.047051,0,5134800,0,2,B,0,Boston Bikes,TDG,0,0,0,75.720606
1253,1103,Blue Hill Avenue,6227200,3,2,1,2012,SLM,CT1-2, ,1,1,0,1,0.170774,0,6227200,1,4,FT,0,Boston Bikes,TDG,0,0,0,274.83472
1254,1201,Congress Street,5651700,3,2,1,2012,SLM, , ,1,0,0,0,0.04592,0,5651700,0,4,FT,0,Boston Bikes,TDG,0,0,0,73.901939
1255,1852,Washington Street,5715300,3,2,1,2011,BSBL, , ,1,0,0,1,0.026093,0,5715300,0,3,B,0,Unknown,Unknown,0,0,0,41.992356
1256,1764,Centre Street,4701000,5,2,1,2010,BL, , ,1,0,0,1,0.032254,0,4701000,0,2,B,0,Boston Bikes,TDG,0,0,0,51.907748
1257,1853,Monsignor Reynolds Way,5671400,5,2,1,2011,SLM, , ,1,0,0,0,0.022879,0,5671400,0,4,B,0,Boston Bikes,TDG,0,0,0,36.819495
1258,1202,High Street,5825800,3,2,1,2011,BL, , ,1,0,33,0,0.02585,0,5825800,0,1,FT,0,Boston Bikes,TDG,0,0,0,41.602369
1259,1765,Centre Street,5135100,5,2,1,2010,SLM,BL, ,1,0,0,1,0.017933,0,5135100,0,2,B,0,Boston Bikes,TDG,0,0,0,28.859974
1260,1854,Albany Street,4555300,5,2,1,2012,BL, , ,1,0,54,0,0.067893,0,4555300,0,2,B,0,Boston Bikes,TDG,0,0,0,109.262663
1261,1766,South Huntington Avenue,5127500,5,2,1,2010,BL,CT1-2, ,1,0,0,1,0.068289,0,5127500,0,2,B,0,Boston Bikes,TDG,0,0,0,109.900453
1262,1855,Dartmouth Street,4534500,5,2,1,2011,SLM, , ,1,0,0,0,0.053303,0,4534500,0,2,B,0,Boston Bikes,TDG,0,0,0,85.78308
